,Unnamed: 0,SN,band,jd,mag,error,survey,normmag,trel
632,632,GW170817,z,57990.22900000001,20.21,0.04,Subaru,3.3560000000000016,7.179000000003725
633,633,GW170817,y,57990.22962000001,18.9,,PAN-STARRS,18.9,57990.22962000001
634,634,GW170817,F606W,57990.584519,22.494,0.17,HST,22.494,57990.584519
635,635,GW170817,F475W,57990.645,23.14,0.02,HST,23.14,57990.645
636,636,GW170817,F475W,57990.64651900001,23.664,0.42,HST,23.664,57990.64651900001
637,637,GW170817,H,57990.96775,19.26,0.26,LaSilla,19.26,57990.96775
638,638,GW170817,J,57990.96775,19.64,0.11,LaSilla,19.64,57990.96775
639,639,GW170817,K,57990.96775,18.35,0.16,LaSilla,18.35,57990.96775
640,640,GW170817,g,57990.96775,22.2,,LaSilla,4.919999999999998,7.566750000005413
641,641,GW170817,i,57990.96775,21.1,,LaSilla,4.116,7.917750000000524
642,642,GW170817,r,57990.96775,21.7,,LaSilla,4.559999999999999,7.917750000000524
643,643,GW170817,z,57990.96775,21.5,,LaSilla,4.646000000000001,7.917750000000524
644,644,GW170817,z,57990.972,20.28,0.03,VLT,3.426000000000002,7.921999999998661
645,645,GW170817,z,57990.972,20.4,0.07,Magellan,3.5459999999999994,7.921999999998661
646,646,GW170817,Y,57990.97316159999,20.0552378993,0.06912661997639999,,20.0552378993,57990.97316159999
647,647,GW170817,J,57990.97900000001,19.69,0.09,VISTA,19.69,57990.97900000001
648,648,GW170817,K,57990.97900000001,18.44,0.18,CTIO1.3m,18.44,57990.97900000001
649,649,GW170817,Ks,57990.97900000001,18.25,0.03,VISTA,18.25,57990.97900000001
650,650,GW170817,g,57990.97993,21.0,,NTT,3.719999999999999,7.578930000003311
651,651,GW170817,i,57990.97993,21.1,,NTT,4.116,7.929929999998421
652,652,GW170817,r,57990.97993,21.4,,NTT,4.259999999999998,7.929929999998421
653,653,GW170817,z,57990.97993,20.4,,NTT,3.5459999999999994,7.929929999998421
654,654,GW170817,H,57990.98,19.22,0.18,,19.22,57990.98
655,655,GW170817,z,57990.98282309999,20.3992008192,0.0570039787715,,3.5452008192000015,7.932823099989037
656,656,GW170817,i,57990.987654799996,20.7238575438,0.057474359032,,3.7398575437999995,7.9376547999927425
657,657,GW170817,Y,57990.989,19.67,0.09,VISTA,19.67,57990.989
658,658,GW170817,r,57990.989,21.75,0.05,VLT,4.609999999999999,7.938999999998487
659,659,GW170817,I,57990.99,21.133000000000006,0.119,VLT,21.133000000000006,57990.99
660,660,GW170817,z,57990.99,20.606,0.092,VLT,3.7520000000000024,7.939999999995052
661,661,GW170817,r,57990.99728790001,21.951982115,0.17998380072099998,,4.811982114999999,7.947287900009542
662,662,GW170817,J,57991.0,19.3,0.1,du Pont,19.3,57991.0
663,663,GW170817,R,57991.0,22.501,0.24,VLT,22.501,57991.0
664,664,GW170817,r,57991.004,20.37,,Prompt5,3.2300000000000004,7.9539999999979045
665,665,GW170817,V,57991.01,23.152,0.256,VLT,23.152,57991.01
666,666,GW170817,g,57991.03400000001,22.64,,Magellan,5.359999999999999,7.633000000008906
667,667,GW170817,H,57991.709,18.83,0.23,IRSF,18.83,57991.709
668,668,GW170817,H,57991.709,18.9,0.09,IRSF,18.9,57991.709
669,669,GW170817,J,57991.709,18.87,,IRSF,18.87,57991.709
670,670,GW170817,J,57991.709,19.32,0.08,IRSF,19.32,57991.709
671,671,GW170817,Ks,57991.709,18.25,0.21,IRSF,18.25,57991.709
672,672,GW170817,Ks,57991.709,18.34,0.06,IRSF,18.34,57991.709
673,673,GW170817,F160W,57991.956,19.6,0.06,HST,19.6,57991.956
674,674,GW170817,F160W,57991.95651900001,19.769,0.07400000000000001,HST,19.769,57991.95651900001
675,675,GW170817,H,57991.959,19.68,0.08,Gemini-S,19.68,57991.959
676,676,GW170817,J,57991.959,20.57,0.2,Gemini-S,20.57,57991.959
677,677,GW170817,Ks,57991.959,18.5,0.08,Gemini-S,18.5,57991.959
678,678,GW170817,K,57991.96900000001,18.43,0.17,CTIO1.3m,18.43,57991.96900000001
679,679,GW170817,H,57991.9694,19.66,0.14,LaSilla,19.66,57991.9694
680,680,GW170817,J,57991.9694,20.23,0.1,LaSilla,20.23,57991.9694
681,681,GW170817,K,57991.9694,18.46,0.2,LaSilla,18.46,57991.9694
682,682,GW170817,H,57991.97,19.21,0.05,du Pont,19.21,57991.97
683,683,GW170817,z,57991.974,20.85,0.04,VLT,3.996000000000002,8.923999999999069
684,684,GW170817,Y,57991.974217999996,20.7763902728,0.10555911945710003,,20.7763902728,57991.974217999996
685,685,GW170817,H,57991.97770833332,19.62,0.15,,19.62,57991.97770833332
686,686,GW170817,J,57991.97900000001,20.06,0.14,VISTA,20.06,57991.97900000001
687,687,GW170817,Ks,57991.97900000001,18.49,0.05,VISTA,18.49,57991.97900000001
688,688,GW170817,Y,57991.989,20.09,0.14,VISTA,20.09,57991.989
689,689,GW170817,r,57991.989,19.9,,Prompt5,2.759999999999998,8.938999999998487
690,690,GW170817,r,57991.989,22.2,0.04,VLT,5.059999999999999,8.938999999998487
691,691,GW170817,z,57991.991,20.69,0.11,VLT,3.836000000000002,8.940999999998894
692,692,GW170817,z,57991.9944411,21.188377312100002,0.0697123513511,,4.334377312100003,8.944441100000404
693,693,GW170817,i,57991.99966980001,21.3695098621,0.056551354545999986,,4.3855098620999975,8.949669800007541
694,694,GW170817,Ks,57992.099,17.99,,APO,17.99,57992.099
695,695,GW170817,Ks,57992.11900000001,17.64,,Palomar5m,17.64,57992.11900000001
696,696,GW170817,F110W,57992.2819,20.5723,0.04,HST,20.5723,57992.2819
697,697,GW170817,F160W,57992.2965,19.8863,0.04,HST,19.8863,57992.2965
698,698,GW170817,F336W,57992.3478,26.91800000000001,0.27,HST,26.91800000000001,57992.3478
699,699,GW170817,F475W,57992.4335,23.955,0.06,HST,23.955,57992.4335
700,700,GW170817,F625W,57992.498,22.88300000000001,0.07,HST,22.88300000000001,57992.498
701,701,GW170817,F775W,57992.5606,22.346,0.08,HST,22.346,57992.5606
702,702,GW170817,F850W,57992.5732,21.527,0.05,HST,21.527,57992.5732
703,703,GW170817,Ks,57992.959,18.77,0.07,Gemini-S,18.77,57992.959
704,704,GW170817,H,57992.96900000001,19.63,0.08,Gemini-S,19.63,57992.96900000001
705,705,GW170817,J,57992.96900000001,21.33,0.3,Gemini-S,21.33,57992.96900000001
706,706,GW170817,K,57992.96900000001,18.91,0.19,CTIO1.3m,18.91,57992.96900000001
707,707,GW170817,Y,57992.9746958,21.6704354446,0.206240207261,,21.6704354446,57992.9746958
708,708,GW170817,J,57992.97527,21.02,0.22,NTT,21.02,57992.97527
709,709,GW170817,K,57992.977893518524,18.43,0.25,,18.43,57992.977893518524
710,710,GW170817,Ks,57992.97900000001,18.74,0.06,VISTA,18.74,57992.97900000001
711,711,GW170817,z,57992.98,22.014,0.214,VLT,5.16,9.930000000000291
712,712,GW170817,H,57992.98133101853,20.040000000000006,0.15,,20.040000000000006,57992.98133101853
713,713,GW170817,H,57992.984000000004,19.34,0.09,du Pont,19.34,57992.984000000004
714,714,GW170817,z,57992.9867745,22.0612285601,0.128558273522,,5.207228560100003,9.936774499998137
715,715,GW170817,J,57992.989,20.94,0.35,VISTA,20.94,57992.989
716,716,GW170817,r,57992.989,22.45,0.07,VLT,5.309999999999999,9.938999999998487
717,717,GW170817,I,57992.99,22.052,0.289,VLT,22.052,57992.99
718,718,GW170817,i,57993.000021399996,22.3838801057,0.1030049460674,,5.399880105699999,9.950021399992693
719,719,GW170817,R,57993.01,23.379,0.277,VLT,23.379,57993.01
720,720,GW170817,V,57993.01,23.761,0.28,VLT,23.761,57993.01
721,721,GW170817,H,57993.01593,20.17,0.34,LaSilla,20.17,57993.01593
722,722,GW170817,K,57993.01593,18.71,0.22,LaSilla,18.71,57993.01593
723,723,GW170817,F110W,57993.07900000001,20.82,0.02,HST,20.82,57993.07900000001
724,724,GW170817,F110W,57993.08151900001,21.371,0.119,HST,21.371,57993.08151900001
725,725,GW170817,F160W,57993.148,20.279,0.09,HST,20.279,57993.148
726,726,GW170817,F160W,57993.148519,20.454,0.1,HST,20.454,57993.148519
727,727,GW170817,r,57993.38695602,19.36,,skymapper,2.219999999999999,10.336956019993522
728,728,GW170817,g,57993.38834491,19.53,,skymapper,2.25,9.98734491000505
729,729,GW170817,r,57993.39990741,19.39,,skymapper,2.25,10.349907409996376
730,730,GW170817,g,57993.40130787,19.5,,skymapper,2.219999999999999,10.000307870002871
731,731,GW170817,H,57993.699,18.43,,IRSF,18.43,57993.699
732,732,GW170817,H,57993.699,19.53,0.21,IRSF,19.53,57993.699
733,733,GW170817,J,57993.699,18.37,,IRSF,18.37,57993.699
734,734,GW170817,Ks,57993.699,18.48,,IRSF,18.48,57993.699
735,735,GW170817,Ks,57993.699,18.64,0.12,IRSF,18.64,57993.699
736,736,GW170817,F606W,57993.813519,23.77,0.375,HST,23.77,57993.813519
737,737,GW170817,F475W,57993.82900000001,24.08,0.05,HST,24.08,57993.82900000001
738,738,GW170817,F475W,57993.836519,24.747,0.695,HST,24.747,57993.836519
739,739,GW170817,F475W,57993.94,23.96,0.05,HST,23.96,57993.94
740,740,GW170817,F475W,57993.94751900001,24.555,0.639,HST,24.555,57993.94751900001
741,741,GW170817,F814W,57993.957,22.32,0.02,HST,22.32,57993.957
742,742,GW170817,F814W,57993.95851900001,22.584,0.339,HST,22.584,57993.95851900001
743,743,GW170817,H,57993.96019,20.05,0.2,NTT,20.05,57993.96019
744,744,GW170817,F606W,57993.96751900001,23.665,0.35700000000000004,HST,23.665,57993.96751900001
745,745,GW170817,F606W,57993.96900000001,23.09,0.03,HST,23.09,57993.96900000001
746,746,GW170817,K,57993.96900000001,19.11,,CTIO1.3m,19.11,57993.96900000001
747,747,GW170817,Ks,57993.978519,18.99,0.05,Gemini,18.99,57993.978519
748,748,GW170817,Ks,57993.97900000001,19.41,0.09,Gemini-S,19.41,57993.97900000001
749,749,GW170817,z,57993.98,22.815,0.471,VLT,5.961000000000002,10.930000000000291
750,750,GW170817,K,57993.983344907414,19.03,0.17,,19.03,57993.983344907414
751,751,GW170817,H,57993.98851900001,20.24,0.18,Gemini,20.24,57993.98851900001
752,752,GW170817,J,57993.98851900001,20.35,0.12,Gemini,20.35,57993.98851900001
753,753,GW170817,H,57993.989,20.63,,Gemini-S,20.63,57993.989
754,754,GW170817,J,57993.989,21.07,,Gemini-S,21.07,57993.989
755,755,GW170817,J,57993.989,21.16,0.4,VISTA,21.16,57993.989
756,756,GW170817,H,57993.997,19.64,0.14,NTT,19.64,57993.997
757,757,GW170817,I,57994.0,23.0,0.309,VLT,23.0,57994.0
758,758,GW170817,F225W,57994.029,26.04,,HST,26.04,57994.029
759,759,GW170817,F275W,57994.029,26.13,,HST,26.13,57994.029
760,760,GW170817,F336W,57994.029,26.37,,HST,26.37,57994.029
761,761,GW170817,Ks,57994.962,19.36,0.09,Magellan,19.36,57994.962
762,762,GW170817,Ks,57994.96900000001,19.44,0.08,Gemini-S,19.44,57994.96900000001
763,763,GW170817,r,57994.96900000001,23.12,0.31,VLT,5.98,11.919000000008964
764,764,GW170817,K,57994.97545138888,19.42,0.16,,19.42,57994.97545138888
765,765,GW170817,H,57994.978519,20.57,0.19,Gemini,20.57,57994.978519
766,766,GW170817,Ks,57994.978519,19.46,0.04,Gemini,19.46,57994.978519
767,767,GW170817,H,57994.97900000001,20.99,0.21,Gemini-S,20.99,57994.97900000001
768,768,GW170817,Ks,57994.985,19.32,0.09,NTT,19.32,57994.985
769,769,GW170817,J,57994.989,21.55,,Gemini-S,21.55,57994.989
770,770,GW170817,Ks,57994.989,19.34,0.08,VISTA,19.34,57994.989
771,771,GW170817,g,57995.38811343,19.36,,skymapper,2.0799999999999983,11.987113430004683
772,772,GW170817,r,57995.38949074,19.32,,skymapper,2.1799999999999997,12.339490739999746
773,773,GW170817,g,57995.40107639,19.24,,skymapper,1.9599999999999973,12.000076390002505
774,774,GW170817,Ks,57995.959,19.84,0.09,Gemini-S,19.84,57995.959
775,775,GW170817,K,57995.96075,19.67,0.14,NTT,19.67,57995.96075
776,776,GW170817,H,57995.962,20.5,,Magellan,20.5,57995.962
777,777,GW170817,z,57995.96900000001,22.3,0.28,VLT,5.4460000000000015,12.919000000008964
778,778,GW170817,K,57995.969733796286,19.63,0.23,,19.63,57995.969733796286
779,779,GW170817,Ks,57995.977999999996,19.52,0.09,Magellan,19.52,57995.977999999996
780,780,GW170817,H,57995.978519,21.01,0.14,Gemini,21.01,57995.978519
781,781,GW170817,H,57995.97900000001,21.48,0.3,Gemini-S,21.48,57995.97900000001
782,782,GW170817,J,57995.989,21.94,,Gemini-S,21.94,57995.989
783,783,GW170817,Ks,57995.99,19.43,0.09,NTT,19.43,57995.99
784,784,GW170817,Ks,57996.799000000006,19.35,0.04,Subaru,19.35,57996.799000000006
785,785,GW170817,Ks,57996.959,20.06,0.1,Gemini-S,20.06,57996.959
786,786,GW170817,J8.9,57996.96900000001,7.74,,VLT,7.74,57996.96900000001
787,787,GW170817,K,57996.974432870375,19.9,0.21,,19.9,57996.974432870375
788,788,GW170817,Ks,57996.978519,19.93,0.03,Gemini,19.93,57996.978519
789,789,GW170817,z,57996.98,23.342,0.368,VLT,6.4879999999999995,13.930000000000291
790,790,GW170817,Ks,57996.989,20.02,0.13,VISTA,20.02,57996.989
791,791,GW170817,H,57996.999,21.63,0.36,Gemini-S,21.63,57996.999
792,792,GW170817,i,57997.00900000001,23.2,,Gemini-S,6.2159999999999975,13.959000000009837
793,793,GW170817,Ks,57997.799000000006,19.97,0.05,Subaru,19.97,57997.799000000006
794,794,GW170817,J8.9,57997.96900000001,7.57,,VLT,7.57,57997.96900000001
795,795,GW170817,Ks,57997.9697,20.23,0.1,Magellan,20.23,57997.9697
796,796,GW170817,K,57997.97565972223,20.13,0.25,,20.13,57997.97565972223
797,797,GW170817,Ks,57997.978519,20.06,0.05,Gemini,20.06,57997.978519
798,798,GW170817,Ks,57997.97900000001,20.43,0.13,Gemini-S,20.43,57997.97900000001
799,799,GW170817,i,57998.029,23.4,,Gemini-S,6.415999999999997,14.97899999999936
800,800,GW170817,K,57998.97474537037,20.43,0.30000000000000004,,20.43,57998.97474537037
801,801,GW170817,Ks,57998.978519,20.31,0.08,Gemini,20.31,57998.978519
802,802,GW170817,Ks,57998.97900000001,20.95,0.18,Gemini-S,20.95,57998.97900000001
803,803,GW170817,r,57998.999,21.18,,Gemini-S,4.039999999999999,15.949000000000524
804,804,GW170817,Ks,57999.97900000001,20.77,0.13,VLT,20.77,57999.97900000001
805,805,GW170817,Ks,57999.989,19.92,,Gemini-S,19.92,57999.989
806,806,GW170817,Ks,58000.008519,20.61,0.09,Gemini,20.61,58000.008519
807,807,GW170817,r,58000.00900000001,21.98,,Gemini-S,4.84,16.959000000009837
808,808,GW170817,Ks,58000.96,20.81,0.13,Magellan,20.81,58000.96
809,809,GW170817,K,58000.96635,20.76,0.35,NTT,20.76,58000.96635
810,810,GW170817,K,58000.978298611124,20.84,0.26,,20.84,58000.978298611124
811,811,GW170817,Ks,58000.97900000001,21.04,0.09,Gemini-S,21.04,58000.97900000001
812,812,GW170817,Ks,58000.99,20.93,0.17,Magellan,20.93,58000.99
813,813,GW170817,i,58000.999,21.9,,Gemini-S,4.915999999999997,17.949000000000524
814,814,GW170817,Ks,58001.98851900001,20.85,0.13,Gemini,20.85,58001.98851900001
815,815,GW170817,Ks,58001.989,21.23,0.37,Gemini-S,21.23,58001.989
816,816,GW170817,z,58001.992,23.37,0.48,VLT,6.516000000000002,18.94199999999546
817,817,GW170817,H,58002.97900000001,21.22,,Gemini-S,21.22,58002.97900000001
818,818,GW170817,J8.9,58002.97900000001,7.42,,VLT,7.42,58002.97900000001
819,819,GW170817,Ks,58003.96900000001,21.46,0.08,VLT,21.46,58003.96900000001
820,820,GW170817,Ks,58003.989,21.48,,Gemini-S,21.48,58003.989
821,821,GW170817,Ks,58007.96900000001,22.06,0.22,VLT,22.06,58007.96900000001
822,822,GW170817,J,58007.989,20.21,,Gemini-S,20.21,58007.989
823,823,GW170817,Ks,58010.96900000001,19.96,,Gemini-S,19.96,58010.96900000001
824,824,GW170817,Ks,58011.96900000001,20.6,,Gemini-S,20.6,58011.96900000001
